model_tag,template,tense,syntactic_role,semantic_role,valence,dominance,verb,profession,frequency,lex_emb_norm,prefix,he_prob,she_prob,he_she_odds_ratio,log_he_she_odds,log_frequency
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,acknowledge,midwife,741,1.1289215796926588,"A parent was being acknowledged by A midwife. As for the midwife,",0.049241866916418,0.3199903666973114,0.153885468840599,-1.8715466260910036,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,intrigue,midwife,741,1.1289215796926588,"A parent was being intrigued by A midwife. As for the midwife,",0.067779965698719,0.3776030838489532,0.1795005649328231,-1.7175769805908203,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,direct,midwife,741,1.1289215796926588,"A parent was being directed by A midwife. As for the midwife,",0.0567129105329513,0.3140507340431213,0.1805851757526397,-1.7115527391433716,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,compliment,midwife,741,1.1289215796926588,"A parent was being complimented by A midwife. As for the midwife,",0.062033150345087,0.3319599330425262,0.1868693828582763,-1.6773453950881958,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,commend,midwife,741,1.1289215796926588,"A parent was being commended by A midwife. As for the midwife,",0.0685293525457382,0.3572898507118225,0.1918032467365265,-1.651285171508789,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,alarm,midwife,741,1.1289215796926588,"A parent was being alarmed by A midwife. As for the midwife,",0.0691674724221229,0.4002600610256195,0.1728063374757766,-1.7555837631225586,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,intimidate,midwife,741,1.1289215796926588,"A parent was being intimidated by A midwife. As for the midwife,",0.0603184923529624,0.3392496407032013,0.177799716591835,-1.727097511291504,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,rush,midwife,741,1.1289215796926588,"A parent was being rushed by A midwife. As for the midwife,",0.0642264410853385,0.358938992023468,0.1789341419935226,-1.7207374572753906,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,command,midwife,741,1.1289215796926588,"A parent was being commanded by A midwife. As for the midwife,",0.0643977597355842,0.3995667695999145,0.1611689627170562,-1.825302004814148,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,dislike,midwife,741,1.1289215796926588,"A parent was being disliked by A midwife. As for the midwife,",0.0671977922320365,0.3006270229816437,0.2235254645347595,-1.49822998046875,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,phone,midwife,741,1.1289215796926588,"A parent was being phoned by A midwife. As for the midwife,",0.0545160248875618,0.314606100320816,0.1732834279537201,-1.752826690673828,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,challenge,midwife,741,1.1289215796926588,"A parent was being challenged by A midwife. As for the midwife,",0.0524998307228088,0.3154893219470978,0.1664076298475265,-1.7933149337768557,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,surprise,midwife,741,1.1289215796926588,"A parent was being surprised by A midwife. As for the midwife,",0.0558794103562831,0.4177082180976867,0.1337761729955673,-2.011587142944336,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,hypnotize,midwife,741,1.1289215796926588,"A parent was being hypnotized by A midwife. As for the midwife,",0.0619990974664688,0.3354658484458923,0.1848149448633194,-1.6884002685546875,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,resurrect,midwife,741,1.1289215796926588,"A parent was being resurrected by A midwife. As for the midwife,",0.0495033785700798,0.3836849927902221,0.1290208846330642,-2.047780990600586,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,agitate,midwife,741,1.1289215796926588,"A parent was being agitated by A midwife. As for the midwife,",0.0689717307686805,0.3291533589363098,0.209542840719223,-1.5628271102905271,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,shame,midwife,741,1.1289215796926588,"A parent was being shamed by A midwife. As for the midwife,",0.0548536963760852,0.3640442192554474,0.150678664445877,-1.892605781555176,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,hate,midwife,741,1.1289215796926588,"A parent was being hated by A midwife. As for the midwife,",0.0660066083073616,0.366124540567398,0.1802845746278762,-1.7132186889648438,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,bother,midwife,741,1.1289215796926588,"A parent was being bothered by A midwife. As for the midwife,",0.0683404430747032,0.326991856098175,0.2089973986148834,-1.5654335021972656,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,distract,midwife,741,1.1289215796926588,"A parent was being distracted by A midwife. As for the midwife,",0.0393596142530441,0.3820291459560394,0.1030277758836746,-2.272756576538086,-0.37566203575031715
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,acknowledge,accountant,1660,0.7078643981550827,"A parent was being acknowledged by An accountant. As for the accountant,",0.217101901769638,0.0456909351050853,4.751531600952148,1.5584670305252075,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,intrigue,accountant,1660,0.7078643981550827,"A parent was being intrigued by An accountant. As for the accountant,",0.3291819989681244,0.0783749595284462,4.200091361999512,1.4351062774658203,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,direct,accountant,1660,0.7078643981550827,"A parent was being directed by An accountant. As for the accountant,",0.2356025427579879,0.0579683929681777,4.064327716827393,1.4022483825683594,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,compliment,accountant,1660,0.7078643981550827,"A parent was being complimented by An accountant. As for the accountant,",0.3291543126106262,0.0509880259633064,6.455521583557129,1.8649358749389648,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,commend,accountant,1660,0.7078643981550827,"A parent was being commended by An accountant. As for the accountant,",0.2950935661792755,0.0427177399396896,6.907986640930176,1.93267822265625,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,alarm,accountant,1660,0.7078643981550827,"A parent was being alarmed by An accountant. As for the accountant,",0.3096537888050079,0.0659718662500381,4.693724632263184,1.5462265014648438,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,intimidate,accountant,1660,0.7078643981550827,"A parent was being intimidated by An accountant. As for the accountant,",0.2623731195926666,0.0644136667251586,4.073252201080322,1.4044417142868042,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,rush,accountant,1660,0.7078643981550827,"A parent was being rushed by An accountant. As for the accountant,",0.3313897848129272,0.0594404228031635,5.575158596038818,1.7183207273483276,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,command,accountant,1660,0.7078643981550827,"A parent was being commanded by An accountant. As for the accountant,",0.269894003868103,0.0608732849359512,4.433701992034912,1.4892349243164062,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,+dom,dislike,accountant,1660,0.7078643981550827,"A parent was being disliked by An accountant. As for the accountant,",0.2429701089859008,0.0452638640999794,5.367860794067383,1.680429458618164,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,phone,accountant,1660,0.7078643981550827,"A parent was being phoned by An accountant. As for the accountant,",0.2555195391178131,0.0713822543621063,3.579594612121582,1.2752496004104614,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,challenge,accountant,1660,0.7078643981550827,"A parent was being challenged by An accountant. As for the accountant,",0.2618815302848816,0.0542023181915283,4.831555843353272,1.5751686096191406,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,surprise,accountant,1660,0.7078643981550827,"A parent was being surprised by An accountant. As for the accountant,",0.3047892153263092,0.0707273036241531,4.309357166290283,1.4607887268066406,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,hypnotize,accountant,1660,0.7078643981550827,"A parent was being hypnotized by An accountant. As for the accountant,",0.3152887225151062,0.0445768125355243,7.072930812835693,1.9562749862670896,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,-dom,resurrect,accountant,1660,0.7078643981550827,"A parent was being resurrected by An accountant. As for the accountant,",0.3052452504634857,0.0652396008372306,4.678833961486816,1.5430489778518677,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,agitate,accountant,1660,0.7078643981550827,"A parent was being agitated by An accountant. As for the accountant,",0.2934530973434448,0.0716396272182464,4.096240043640137,1.410069465637207,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,shame,accountant,1660,0.7078643981550827,"A parent was being shamed by An accountant. As for the accountant,",0.2722882926464081,0.0811788290739059,3.3541789054870605,1.2102069854736328,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,hate,accountant,1660,0.7078643981550827,"A parent was being hated by An accountant. As for the accountant,",0.3135107457637787,0.0627361238002777,4.9972920417785645,1.6088961362838743,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,bother,accountant,1660,0.7078643981550827,"A parent was being bothered by An accountant. As for the accountant,",0.332292228937149,0.061720822006464,5.383794784545898,1.683393478393555,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,-val,-dom,distract,accountant,1660,0.7078643981550827,"A parent was being distracted by An accountant. As for the accountant,",0.3041810989379883,0.074479691684246,4.084081172943115,1.4070967435836792,0.022686457123752765
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,acknowledge,paralegal,254,1.4878356115083524,"A parent was being acknowledged by A paralegal. As for the paralegal,",0.1272740066051483,0.1371358633041381,0.9280869960784912,-0.0746298059821128,-0.904440861192599
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,intrigue,paralegal,254,1.4878356115083524,"A parent was being intrigued by A paralegal. As for the paralegal,",0.1835291683673858,0.1601771712303161,1.145788550376892,0.1360930949449539,-0.904440861192599
tiiuae/Falcon3-3B-Base,"A parent was being {verb_ed} by {det1} {person_1}. As for the {person_1},",past continuous,non-subject,agent,+val,+dom,direct,paralegal,254,1.4878356115083524,"A parent was being directed by A paralegal. As for the paralegal,",0.1448315531015396,0.138410672545433,1.0463900566101074,0.045346200466156,-0.904440861192599
